"id","company_name","group_id","legal_name","domain","email"
"10165","Powder Coatinghull","10165","N","powdercoatinghull.co.uk","N"
"10166","THOMAS SAFRAN & ASSOCIATES INC.","10166","THOMAS SAFRAN & ASSOCIATES INC.","tsahousing.com","N"
"10167","Marvell Technology","10167","N","marvell.com","N"
"10168","Roger Ford","10168","N","healinginamerica.com","N"
"10169","Village for the elderly","10169","N","n-sato.com","N"
"10170","Christmas Eve Store","10170","Feature Wall Art Ltd.","christmaseve.shop","hello@christmaseve.shop"
"10171","Betker Builders & Co.","10171","Betker Builders & Co.","betkerhomes.com","N"
"10172","GMT Entreprise","10172","N","gmtentreprise.com","contact@gmtentreprise.com"
"10173","N","10173","N","chubbsafes.com","N"
"10174","Wisconsin Technology Council","10174","N","wisconsintechnologycouncil.com","N"
"10175","EQ8 Allard Tower","10175","N","eq8.ca","N"
"10176","ESPRESSO MILANO","10176","N","espressomilano.com","N"
"10177","Zimmerman, Eva Dvm","10177","N","caspervets.com","N"
"10178","Kings Kava Australia","10178","N","kingskava.com","support@kingskava.com"
"10179","TECNO industrial Group","10179","N","tecno.co.ir","N"
"10180","Andover Archers Archery Club","10180","N","andoverarchers.org","secretary@andoverarchers.org"
"10181","Birtley House Nursing Home","10181","N","birtleyhouse.co.uk","N"
"10182","Birdsall & Snowball","10182","N","birdsall-snowball.co.uk","N"
"10183","J HOFFMANN SA.","10183","J HOFFMANN SA.","N","N"
"10184","Distribute Digital","10184","N","distributedigital.co.uk","N"
"10185","Fairtrade Česko a Slovensko","10185","N","fairtrade.cz","N"
"10186","International Subaru of Orland Park","10186","N","subaruoforlandpark.com","N"
"10187","Capstone Church","10187","N","capstonechurch.com","N"
"10188","USPCA Charity Store","10188","N","uspca.co.uk","N"
"10189","FLEETWOOD AREA BASEBALL ASSOCIATION","10189","FLEETWOOD AREA BASEBALL ASSOCIATION","fleetwoodbaseball.org","N"
"10190","Vilmar Seguros","10190","N","vilmarseguros.com.br","contato@vilmarseguros.com.br"
"10191","ZACHAROPLASTEIA KONSTANTINIDHS","10191","N","konstandinidis.com","N"
"10192","Mednyy Velikan","10192","N","nskbrew.ru","N"
"10193","On The Rocks","10193","N","ontherocks.vn","N"
"10194","Havenwood Shores by Hunger & Ransom Vacation Lodging","10194","N","hungerandransom.com","N"
"10195","Practina","10195","N","practina.com","N"
"10196","Ogrodzenia Wilamowice","10196","N","ogrodzenia-wilamowice.pl","N"
"10197","K T Marine Inc.","10197","K T Marine Inc.","ktmarinenj.com","N"
"10198","Ecogistics","10198","N","ecogistics.org","N"
"10199","Parker Realty Associates","10199","N","N","N"
"10200","Westbourne Civil Engineering Ltd.","10200","Westbourne Civil Engineering Ltd.","wbce.co.uk","N"
"10201","CONQUER ELECTRONICS CO., LTD.","10201","CONQUER ELECTRONICS CO., LTD.","conquer.com.tw","N"
"10202","NK CAR SALES LTD.","10202","NK CAR SALES LTD.","N","N"
"10203","Florida Medical Staffing","10203","N","flmedstaffing.com","contactus@flmedstaffing.com"
"10204","Circle N Dairy","10204","N","circlendairy.com","michelle@circlendairy.com"
"10205","Advantage Plumbing and Heating","10205","Advantage Plumbing & Heating Inc.","advantageph.com","info@advantageph.com"
"10206","Lakewood Family YMCA","10206","N","lbymca.org","lakewoodfamilyymca@lbymca.org"
"10207","Cole'S Auto Repair Svc.","10207","N","colescars.com","N"
"10208","Eight8 Property","10208","N","eight8property.com","N"
"10209","ERTI","10209","Emergency Response Training Institute","erti.org","training@erti.org"
"10210","Wenzel Electric","10210","N","bdelectric.net","N"
"10211","Elliant Counseling","10211","N","elliantcounseling.com","N"
"10212","ZOEMOU Jewellery","10212","N","zoemou.com","info@zoemou.com"
"10213","FLUID KINETICS INC.","10213","FLUID KINETICS INC.","fluidkinetics.net","N"
"10214","DLC Haustechnik","10214","DLC Haustechnik GmbH","dlc-haustechnik.de","dlc@dlchaustechnik.de"
"10215","Ophirus Development B.V.","10215","Ophirus Development B.V.","ophirus.nl","N"
"10216","Chromogreen","10216","N","chromogreen.com","N"
"10217","Relative Accountancy","10217","N","itsrelative.co.uk","N"
"10218","Camp Manitou Inc.","10218","Camp Manitou Inc.","manitoucamp.com","N"
"10219","Lycée Omar El Idrissi Casablanca","10219","N","gsoi.ma","N"
"10220","Cordera Family Dentistry","10220","N","corderadental.com","N"
"10221","Southern Supply Company","10221","Southern Supply Company","southernsupplyfl.net","sales@southernsupplyfl.com"
"10222","Fondation Signéranne","10222","N","fondationsigneranne.ch","N"
"10223","Orchidable","10223","N","orchidable.ch","N"
"10224","TMC - Audit Company","10224","TMC - Audit Company","tmcgeorgia.com","N"
"10225","CASA ARTURO BISTRO","10225","N","arturobistro.com","N"
"10226","Hausarztpraxis Robert Riede","10226","N","praxis-riede.de","N"
"10227","Mourouj Commodities Company Gedaref Branch","10227","N","N","N"
"10228","nextwash Darmstadt West","10228","N","nextwash.de","N"
"10229","Tribu Hair Studio | East London Hair Salon","10229","N","tribuhair.co.uk","N"
"10230","Honda Avenida","10230","N","hondaavenida.com.mx","N"
"10231","Memorial Tailors & Montrose Tailors","10231","N","memorialtailors.com","N"
"10232","Thetshirtgallery","10232","N","thetshirtgallery.com","N"
"10233","Beach House Winery","10233","N","beachhousewinery.com","info@beachhousewinery.com"
"10234","Valantic","10234","N","valantic.com","info@muc.valantic.com"
"10235","Dodge Law Firm Inc.","10235","Dodge Law Firm Inc.","thedodgelawfirm.com","N"
"10236","SPORT4U","10236","N","sport4u.lt","N"
"10237","DUDEK MANUFAKTURA - MICHAŁ DUDEK","10237","N","dudekmanufaktura.pl","N"
"10238","Linked Builder Team","10238","N","linkedbuilderteam.com","linkbuildersteam@gmail.com"
"10239","LC Náutica","10239","N","barcoslcnautica.com.br","contato@barcoslcnautica.com.br"
"10240","ING.-BÜRO HKM FÜR DAS BAUWESEN DIPL.-ING. (FH) KLAUS-I. HÖLSCHER","10240","N","ib-hkm.de","N"
"10241","Hotel Erholung","10241","N","hotel-erholung.de","N"
"10242","BARBER TRUCKING INC.","10242","BARBER TRUCKING INC.","barbertrucking.com","N"
"10243","Sugar Road","10243","N","kikaijimanavi.com","N"
"10244","Patagonia Nahuen","10244","N","patagonianahuen.com","contact@patagonianahuen.com"
"10245","Factory Pattern","10245","N","factorypattern.co.uk","hello@factorypattern.co.uk"
"10246","Globaltex Kids LLC.","10246","Globaltex Kids LLC.","globaltexkids.com","N"
"10247","ASTOMYSTA","10247","N","astomysta.nl","N"
"10248","Pentex Equipaciones Deportivas","10248","N","pentexsport.com","pentex@pentexsport.com"
"10249","SCAR","10249","N","scar.fr","adresse@mail.com"
"10250","Ger Conroy Fitness Education Academy","10250","N","gerconroy.ie","N"
"10251","Jordan Select Tours","10251","N","N","N"
"10252","Joe-s Movers","10252","N","joesmovers.com","N"
"10253","Niewiarowski Tomasz J MD","10253","N","vitamedicalassociates.com","N"
"10254","WESTWOOD EAR NOSE & THROAT P.C.","10254","WESTWOOD EAR NOSE & THROAT P.C.","earnoseandthroatct.com","N"
"10255","BAVARIA petrol","10255","BAVARIA petrol GmbH & Co. KG.","bavaria-petrol.de","info@bavaria-petrol.de"
"10256","Killias Research & Consulting","10256","N","krc.ch","N"
"10257","SOUTHERN BEHAVIORAL MEDICINE ASSOCIATES","10257","N","southernbmed.com","N"
"10258","Used Challenger Tractors","10258","N","used-challenger-tractors.com","N"
"10259","LarTech Solutions LLC.","10259","LarTech Solutions LLC.","lartechsolutionsllc.com","twalker@lartechsolutionsllc.com"
"10260","NumarkNet","10260","N","numark.net","customerservices@numark-central.co.uk"
"10261","ABC Auftragsfertigung","10261","N","abc-auftragsfertigung.com","N"
"10262","Rap","10262","N","raponline.org","swilliams@raponline.org"
"10263","Moonlight Business Gifts","10263","N","mbgifts.co.uk","73ales@mbgifts.co.uk"
"10264","Central das Carretas","10264","N","centraldascarretas.com.br","N"
"10265","Colégio Ideal Asa Sul","10265","N","idealbsb.com.br","N"
"10266","Voujon Long Buckby","10266","N","voujon.co.uk","N"
"10267","Tara's Beauty salon","10267","N","tarabeauty.co.uk","N"
"10268","Pereira Leutério Advogados","10268","N","pereiraleuterio.com.br","N"
"10269","Asian Vivekanand Super Speciality Hospital","10269","N","asianvivekanand.com","N"
"10270","Cliad","10270","N","cliad.com.br","N"
"10271","Nelson Pinto Advogados","10271","N","npa.adv.br","N"
"10272","Eagle River Golf Course457","10272","N","eaglerivergolfcourse.com","tsable@pga.com"
"10273","Tiny Treasures Nanny and Household Staffing Agency","10273","N","tinytreasuresnyc.com","N"
"10274","Envision Real Estate Group LLC.","10274","Envision Real Estate Group LLC.","envisionregroup.com","N"
"10275","Wicked Bikes","10275","N","wicked-bikes.nl","N"
"10276","Jannuzzi Imoveis","10276","JANNUZZI IMÓVEIS LTDA","jannuzzi.com.br","antoniosergio.jannuzzi@gmail.com"
"10277","Fredericksburg Massage","10277","N","fredericksburgmassage.com","N"
"10278","Elenco Libri a.s.","10278","N","icgaudianopesaro.it","psic82700b@istruzione.it"
"10279","Elliott Stone Works Ltd.","10279","Elliott Stone Works Ltd.","elliottstoneworks.co.uk","N"
"10280","MedCentric","10280","N","N","N"
"10281","Streamline Weight Loss Surgery","10281","Streamline Surgical LLP. | Streamline Clinics Ltd.","streamline-surgical.co.uk","una.teirnan@streamline-surgical.com"
"10282","Apartman Centar","10282","N","apartman-centar-3-subotica.booked.net","support@booked.net"
"10283","Arizona Auto Resource","10283","N","arizonaautoresource.com","N"
"10284","Restaurante San Pascual. Sin gluten","10284","N","imprimobarato.es","N"
"10285","Fürstenberg Dorfladen GmbH","10285","Fürstenberg Dorfladen GmbH","dorfladen-fuerstenberg.de","N"
"10286","Birthday Party Wala Tulsi Nagar","10286","N","birthdaypartywala.com","N"
"10287","iCrack Westwood","10287","N","icrackwestwood.co.uk","N"
"10288","Magic Auto Sales","10288","N","magicauto.us","N"
"10289","Energy Products","10289","Energy Products Inc.","energyprod.com","N"
"10290","Acustica Umbra Srl.","10290","Acustica Umbra Srl.","acusticaumbra.it","N"
"10291","Pirma","10291","N","pirma.com.mx","N"
"10292","Apex Computer Academy Janak Market Campus","10292","N","apex-computer.co.in","N"
"10293","South African Post Office","10293","N","postoffice.co.za","N"
"10294","Brooks & Michaels","10294","N","N","N"
"10295","Roula’s Salon & Spa","10295","N","roulassalon.com","N"
"10296","SAHAR&VOSK","10296","N","saharvosk.ru","N"
"10297","GoDaddy LLC.","10297","GoDaddy LLC.","luxzre.com","N"
"10298","N","10298","N","dg-direktvertrieb.de","N"
"10299","Charlotte Rudolph","10299","N","charlotte-rudolph.de","N"
"10300","N","10300","N","entfaltbar.ch","mail@entfaltbar.ch"
"10301","BALDER IP","10301","N","balderip.com","N"
"10302","M G Builders","10302","N","mgbuilder.com","N"
"10303","Strommastendownhill Karlsruhe","10303","N","mtb-karlsruhe.de","N"
"10304","Binzel PTY Ltd.","10304","Binzel PTY Ltd.","binzel-abicor.com","N"
"10305","Graphics Interactive LLC.","10305","Graphics Interactive LLC.","N","N"
"10306","Amg Festas E Recepcoes","10306","N","vilavolta.com.br","N"
"10307","Pizzaria Luzzo","10307","N","pizzarialuzzo.pt","N"
"10308","Daytona Homes in Desrochers Villages","10308","N","daytonahomes.ca","N"
"10309","KALISPELL KIDDS","10309","N","kalispellkiddsteeth.com","N"
"10310","HObbyscaleparts Groot in kleine HObbyparts","10310","N","hobbyscaleparts.nl","N"
"10311","Sydney EV Chargers Pty Ltd.","10311","Sydney EV Chargers Pty Ltd.","sydneyevchargers.com.au","N"
"10312","Aesthetics Now and Forever","10312","N","aestheticsnowandforever.com","N"
"10313","xquer GmbH","10313","xquer GmbH","xquer.com","N"
"10314","Kimmons Attorney at Law LLC.","10314","Kimmons Attorney at Law LLC.","mkimmonslaw.com","N"
"10315","Stokes Steeves Rowe Hamer","10315","N","shkklaw.com","N"
"10316","Cheshire Chocolate Studio","10316","N","N","N"
"10317","RUHESCHMIEDE - Yoga & Entspannung","10317","N","ruheschmiede.de","N"
"10318","Bell Steel Co.","10318","Bell Steel Co.","bellsteel.com","N"
"10319","La Vallée de la Creuse","10319","N","lavalleedelacreuse.fr","info@cc-valleedelacreuse.fr"
"10320","BioDiscovery","10320","N","biodiscovery.com","N"
"10321","The Leather Solution","10321","N","leathersolutions.com","leathersolutionchicago@gmail.com"
"10322","Forbis Logistics","10322","Forbis Logistics S.A.","forbislogistics.com","N"
"10323","Heurista","10323","Heurista Co.","heurista.com","N"
"10324","Meyer3D","10324","Meyer3D LLC.","meyer3d.com","N"
"10325","Webboden","10325","N","webboden.se","N"
"10326","Crown Cement","10326","N","crowncement.com","N"
"10327","WD Cursos e Treinamentos","10327","N","wdtreinamentos.com.br","N"
"10328","RIKETS flowers","10328","N","rikets.ee","N"
"10329","MALANGA CAFE INC.","10329","MALANGA CAFE INC.","malangacafe.com","N"
"10330","Beijer Groesbeek","10330","N","beijergroesbeek.nl","N"
"10331","PSICOSOCIAL PACHECO CENTRAL","10331","N","psicosocialpachecocentral.com","N"
"10332","American Rare Earths Ltd.","10332","American Rare Earths Ltd.","N","N"
"10333","Körner Marus","10333","Die Korner-Marus GmbH","koerner-marus.com","info@koerner-marus.de"
"10334","Gobernación de Vaupés","10334","N","vaupes.gov.co","N"
"10335","Sportano Warszawa - sklep sportowy","10335","N","sportano.pl","N"
"10336","Hospitales Puerta de Hierro","10336","N","hospitalespuertadehierro.com","contacto@cmpdh.mx"
"10337","Amplifier Technologies Inc.","10337","Amplifier Technologies Inc.","ati-amp.com","N"
"10338","Prefeitura de Simões Filho","10338","N","simoesfilho.ba.gov.br","semop@simoesfilho.ba.gov.br"
"10339","Ong Gestion Activate","10339","N","ong-gestioninternacional.org","N"
"10340","Merion Hotel","10340","N","hotelmerion.com.br","N"
"10341","Sparta Pub","10341","N","familyfitnesssparta.com","info@familyfitnesssparta.com"
"10342","Töreboda Missionsförsamling","10342","N","equmeniakyrkan.se","N"
"10343","Dr. Francisco Grieco Ortodontista","10343","N","ortomasterodontologia.com.br","N"
"10344","Baker Blinds & Vestalia","10344","Home and Hunter Douglas Inc.","bakerblinds.com","consumer@hunterdouglas.com"
"10345","Cheng's Gourmet","10345","N","chengsgourmetoh.com","info@swifty.com"
"10346","igds engineering GmbH Industrieplanung & Maschinenbaukonstruktion","10346","N","igds-engineering.de","N"
"10347","Inter Cars","10347","N","intercars.cz","N"
"10348","Marvell Semiconductor Inc.","10348","Marvell Semiconductor Inc.","marvell.com","N"
"10349","Cheng's Gourmet Ohio","10349","N","chengsgourmetohio.com","N"
"10350","ING Bank N.V. Philippines","10350","N","ing.com","N"
"10351","Get a Better Rate | Mortgage Broker Sydney CBD","10351","N","getabetterrate.com.au","N"
"10352","Zhejiang Wuyi Machinery Co. Ltd.","10352","Zhejiang Wuyi Machinery Co. Ltd.","dongyinbusu.com","N"
"10353","AsiaLink","10353","N","asialink.org","N"
"10354","Card Maze Gurumi Forest Great Adventure Meiji Encyclopedia","10354","N","meijimura.com","N"
"10355","Weirdo Apparel","10355","N","weirdoapparel.com","support@weirdoapparel.com"
"10356","Mederich-Kapelle Volkmarsen","10356","N","katholische-kirche-volkmarsen.de","N"
"10357","Propos Consultancy","10357","N","proposbv.nl","N"
"10358","Tennis Excellence","10358","N","tennisexcellence.com.au","info@tennisexcellence.com.au"
"10359","Happy Trails Personal Trail Groomers","10359","N","happytrailsgroomer.ca","N"
"10360","youbaby Skin Spa","10360","N","youbabyskinspa.com","N"
"10361","West Berkshire Homeless","10361","N","westberkshirehomeless.co.uk","N"
"10362","FOURENERGY GmbH","10362","FOURENERGY GmbH","fourenergy.de","N"
"10363","Ronak Opticals","10363","N","elitebusinesscard.in","ronakopticals42@gmail.com"
"10364","Follow Immobilien GmbH","10364","Follow Immobilien GmbH","follow.immo","N"
"10365","CDC Sherbrooke","10365","N","cdcsherbrooke.ca","N"
"10366","FrameIndex","10366","N","frameindex.com","N"
"10367","Crown Cement Ready Mix Concrete RMC Unit 1","10367","N","crowncement.com","N"
"10368","N","10368","N","N","N"
"10369","Persimmon Homes Copperfields","10369","N","persimmonhomes.com","N"
"10370","Aiims Emergency Department","10370","N","aiimsbhopal.edu.in","N"
"10371","Tougou","10371","N","tougou.be","proef@tougou.be"
"10372","Farmàcia Marina Oriol","10372","N","farmaciamarinaoriol.com","N"
"10373","Rights of Light Surveyors","10373","N","rightsoflightsurveyors.co.uk","N"
"10374","Pyxicom","10374","N","pyxicom.com","commercial@pyxicom.com"
"10375","STAR ENGINEERS","10375","N","starengineers.in","N"
"10376","TORA-LINE","10376","N","toraline.pl","jan.dobosz.toraline@gmail.com"
"10377","Katherine Grace Fitness","10377","N","grace-fitness.com","N"
"10378","Hoist Hockey","10378","N","hoisthockey.com","N"
"10379","Nextwash Wiesbaden Biebrich SB-Waschsalon","10379","N","nextwash.de","info@nextwash.de"
"10380","Cristina - Pâtes et Pizza - Sevran","10380","N","cristina-pizzeria.fr","cristina.pizzeria.livraison@gmail.com"
"10381","Neighborhood Escrow Inc.","10381","Neighborhood Escrow Inc.","neighborhoodescrow.com","N"
"10382","Quick move & Packing","10382","N","quickmoveandpacking.com","quickmoveandpacking@gmail.com"
"10383","Clever-nn","10383","N","clever-nn.ru","N"
"10384","Caroline Hobbs REALTOR-Broker | Hello Homes Group-Reward Realty","10384","N","rewardrealty.org","N"
"10385","Central das Carretas","10385","N","centraldascarretas.com.br","N"
"10386","Mirantes","10386","ML3 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA","soumirantes.com.br","social@mirantesdalagoa.com.br"
"10387","Medicine Tree Pharmacy","10387","N","atmi.com","N"
"10388","Sunlife Rawadat Al-Hamama","10388","N","sunlife.qa","N"
"10389","WOOD Wakepark79","10389","N","N","N"
"10390","Bean and Boy","10390","N","beanandboy.com","N"
"10391","Oakwooddp","10391","N","oakwooddp.co.uk","N"
"10392","Amalfi Bath & Home","10392","N","amalficortinas.com.ar","N"
"10393","Q4 Professional Services & Consulting","10393","N","q4proservices.com","N"
"10394","Mannum Library","10394","N","onecard.network","mannum.library@plain.sa.gov.au"
"10395","Molinos Y Fabrica De Fideos Aurora S.r.l","10395","Molinos Y Fabrica De Fideos Aurora S.r.l","fideosaurora.com","N"
"10396","Campamento Cuevañas","10396","N","N","N"
"10397","Collaborative Testing Services CTS","10397","N","collaborative-testing.com","N"
